Notes,NextGen?,NextGen TOC,Parent Path,Name,filename,URL,Is External,ms.author,ms.topic,ms.service,description,zone_pivot_groups,pivot_id,has_pivots,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,portal_steps,has_code_blocks,code_block_count,code_languages,has_code_refs,code_ref_count,contains_link_no_param,Contains_link_with_param,title,author
rename filename; image editing,y,Model operations,Models > Azure OpenAI in Foundry Models > Quickstarts,Vision-enabled chats,ai-foundry/openai/gpt-v-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/gpt-v-quickstart,False,pafarley,quickstart,azure-ai-openai,Use this article to get started using Azure OpenAI to deploy and use the GPT-4 Turbo with Vision model or other vision-enabled models.,openai-quickstart-gpt-v,openai-quickstart-gpt-v,True,openai-quickstart-gpt-v,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Quickstart: Use vision-enabled chats with the Azure OpenAI in Azure AI Foundry Models,PatrickFarley
change filename shouldn't use dall-e,y,,Models > Azure OpenAI in Foundry Models > Quickstarts,Image generation,ai-foundry/openai/dall-e-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/dall-e-quickstart,False,pafarley,quickstart,azure-ai-openai,"Learn how to get started generating images with Azure OpenAI by using the Python SDK, the REST APIs, or Azure AI Foundry portal.",openai-quickstart-dall-e,openai-quickstart-dall-e,True,openai-quickstart-dall-e,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Quickstart: Generate images with Azure OpenAI in Azure AI Foundry Models,PatrickFarley
"model operation, maybe just rest API",y,,Models > Azure OpenAI in Foundry Models > Quickstarts,Video generation,ai-foundry/openai/video-generation-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/video-generation-quickstart,False,pafarley,quickstart,azure-ai-openai,Learn how to get started generating video clips with Azure OpenAI.,openai-video-generation,openai-video-generation,True,openai-video-generation,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Quickstart: Generate video with Sora,PatrickFarley
,n,,Models > Azure OpenAI in Foundry Models > Quickstarts,Use your data,ai-foundry/openai/use-your-data-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/use-your-data-quickstart,False,aahi,quickstart,azure-ai-openai,Use this article to import and use your data in Azure OpenAI.,openai-use-your-data,openai-use-your-data,True,openai-use-your-data,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Use your own data with Azure OpenAI in Azure AI Foundry Models,aahill
rewritten for tool usage,y,,Models > Azure OpenAI in Foundry Models > Quickstarts,Realtime API for speech and audio,ai-foundry/openai/realtime-audio-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/realtime-audio-quickstart,False,pafarley,how-to,azure-ai-openai,Learn how to use GPT Realtime API for speech and audio with Azure OpenAI.,openai-portal-js-python-ts,openai-portal-js-python-ts,True,openai-portal-js-python-ts,False,True,False,0,,False,0,False,False,0,,False,0,False,False,How to use GPT Realtime API for speech and audio with Azure OpenAI in Azure AI Foundry Models,PatrickFarley
"model operation, maybe just rest API",y,,Models > Azure OpenAI in Foundry Models > Quickstarts,Speech to text with Whisper,ai-foundry/openai/whisper-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/whisper-quickstart,False,pafarley,quickstart,azure-ai-openai,Learn how to use the Azure OpenAI Whisper model for speech to text conversion.,programming-languages-rest-ps-py-js-cs,programming-languages-rest-ps-py-js-cs,True,programming-languages-rest-ps-py-js-cs,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Convert speech to text with Azure OpenAI in Azure AI Foundry Models,PatrickFarley
,y,Model operations,Models > Azure OpenAI in Foundry Models > Quickstarts,Text to speech (preview),ai-foundry/openai/text-to-speech-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/text-to-speech-quickstart,False,pafarley,quickstart,azure-ai-openai,Use Azure OpenAI for text to speech with OpenAI voices.,programming-languages-rest-js-cs,programming-languages-rest-js-cs,True,programming-languages-rest-js-cs,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Text to speech with Azure OpenAI in Azure AI Foundry Models,PatrickFarley
rewritten for tool usage,y,,Models > Azure OpenAI in Foundry Models > Audio,Realtime API for speech and audio,ai-foundry/openai/how-to/realtime-audio.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/realtime-audio,False,pafarley,how-to,azure-ai-openai,Learn how to use the GPT Realtime API for speech and audio with Azure OpenAI.,,,False,,False,True,False,0,,True,3,False,True,24,"json, none, javascript",False,0,False,False,How to use the GPT Realtime API for speech and audio with Azure OpenAI,PatrickFarley
model operation,y,,Models > Azure OpenAI in Foundry Models > Audio,Realtime API via WebRTC,ai-foundry/openai/how-to/realtime-audio-webrtc.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/realtime-audio-webrtc,False,pafarley,how-to,azure-ai-openai,Learn how to use the GPT Realtime API for speech and audio via WebRTC.,,,False,,False,True,False,0,,True,1,True,True,2,"http, none",False,0,False,False,Use the GPT Realtime API via WebRTC,PatrickFarley
combine with webRTC,y,,Models > Azure OpenAI in Foundry Models > Audio,Realtime API via WebSockets,ai-foundry/openai/how-to/realtime-audio-websockets.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/realtime-audio-websockets,False,pafarley,how-to,azure-ai-openai,Learn how to use the GPT Realtime API for speech and audio via WebSockets.,,,False,,False,True,True,2,"preview, ga",True,1,False,True,4,"http, none",False,0,False,False,Use the GPT Realtime API via WebSockets,PatrickFarley
,y,,Models > Azure OpenAI in Foundry Models > Batch,Getting started with batch,ai-foundry/openai/how-to/batch.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/batch,False,mbullwin,how-to,azure-ai-openai,Learn how to use global batch with Azure OpenAI,openai-fine-tuning-batch,openai-fine-tuning-batch,True,openai-fine-tuning-batch,False,True,True,2,"datazone-batch, global-batch",True,1,False,True,2,"json, none",False,0,False,True,How to use global batch processing with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
,y,,Models > Azure OpenAI in Foundry Models > Batch,Batch with Azure Blob Storage,ai-foundry/openai/how-to/batch-blob-storage.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/batch-blob-storage,False,mbullwin,how-to,azure-ai-openai,Learn how to configure Azure Blob Storage with Azure OpenAI Batch,,,False,,False,True,True,2,"rest, python",True,5,True,True,20,"json, none, python, http, cmd",False,0,False,False,How to configure Azure Blob Storage with Azure OpenAI Batch,mrbullwinkle
,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Responses API,ai-foundry/openai/how-to/responses.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/responses,False,mbullwin,include,azure-ai-openai,Learn how to use Azure OpenAI's new stateful Responses API.,,,False,,False,True,True,8,"output, python-secure, rest-api, python-key",False,0,False,True,92,"cmd, none, python, bash, json",False,0,False,False,Azure OpenAI Responses API,mrbullwinkle
,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Reasoning models,ai-foundry/openai/how-to/reasoning.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/reasoning,False,mbullwin,include,azure-ai-openai,"Learn how to use Azure OpenAI's advanced GPT-5 series, o3-mini, o1, & o1-mini reasoning models",,,False,,False,True,True,10,"REST, py, gpt-5, csharp, python-secure, o-series, python",False,0,False,True,38,"cmd, none, python, c#, json, csharp, bash, output",False,0,False,False,"Azure OpenAI reasoning models - GPT-5 series, o3-mini, o1, o1-mini",mrbullwinkle
,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Chat completions API,ai-foundry/openai/how-to/chatgpt.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/chatgpt,False,mbullwin,how-to,azure-ai-openai,Learn about the options for how to use models with the chat completions API,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Work with chat completion models,mrbullwinkle
rewritten for responses API/OpenAI pivots,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Computer Use,ai-foundry/openai/how-to/computer-use.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/computer-use,False,aahi,how-to,azure-ai-openai,"Learn about Computer Use in Azure OpenAI, which allows AI to interact with computer applications.",,,False,,False,True,True,4,"rest-api, python",True,1,True,True,38,"console, none, python, bash, json, cmd",False,0,False,False,Computer Use (preview) in Azure OpenAI,aahill
rewritten for tool usage,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions > Model router,Getting started with model router,ai-foundry/openai/how-to/model-router.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/model-router,False,pafarley,how-to,azure-ai-openai,Learn how to use the model router in Azure OpenAI to select the best model for your task.,,,False,,False,True,False,0,,False,0,True,True,2,"json, none",False,0,False,True,How to use model router for Azure AI Foundry (preview),PatrickFarley
,y,Model operations,Models > Azure OpenAI in Foundry Models > Responses & chat completions > Model router,Model router concepts,ai-foundry/openai/concepts/model-router.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/model-router,False,pafarley,conceptual,azure-ai-openai,Learn about the model router feature in Azure OpenAI in Azure AI Foundry Models.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Model router for Azure AI Foundry (preview) concepts,PatrickFarley
,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Function calling,ai-foundry/openai/how-to/function-calling.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/function-calling,False,mbullwin,how-to,azure-ai-openai,Learn how to use function calling with the GPT-35-Turbo and GPT-4 models,,,False,,False,True,False,0,,False,0,True,True,20,"python, none, output, json",False,0,False,False,How to use function calling with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Predicted outputs,ai-foundry/openai/how-to/predicted-outputs.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/predicted-outputs,False,mbullwin,how-to,azure-ai-openai,Learn how to improve your model response latency with predicted outputs,,,False,,False,True,True,4,"python-secure, python",False,0,False,True,20,"cmd, none, python, json",False,0,False,False,How to use predicted outputs with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Prompt caching,ai-foundry/openai/how-to/prompt-caching.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/prompt-caching,False,mbullwin,how-to,azure-ai-openai,Learn how to use prompt caching with Azure OpenAI,,,False,,False,True,False,0,,False,0,False,True,2,"json, none",False,0,False,False,Prompt caching with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Structured outputs,ai-foundry/openai/how-to/structured-outputs.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/structured-outputs,False,mbullwin,how-to,azure-ai-openai,Learn how to improve your model responses with structured outputs,structured-outputs,structured-outputs,True,structured-outputs,False,True,False,0,,False,0,False,True,12,"json, none",False,0,False,False,How to use structured outputs with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
rewritten for tool usage,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions,Vision-enabled chats,ai-foundry/openai/how-to/gpt-with-vision.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/gpt-with-vision,False,pafarley,how-to,azure-ai-openai,"Learn how to use vision-enabled chat models in Azure OpenAI, including how to call the Chat Completion API and process images.",,,False,,False,True,True,2,"rest, python",False,0,True,True,8,"json, none",False,0,False,False,How to use vision-enabled chat models,PatrickFarley
,y,,Models > Azure OpenAI in Foundry Models > Responses & chat completions > Additional features,JSON mode,ai-foundry/openai/how-to/json-mode.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/json-mode,False,mbullwin,how-to,azure-ai-openai,Learn how to improve your chat completions with Azure OpenAI JSON mode,,,False,,False,True,True,2,"powershell, python",False,0,False,True,10,"python, none, json, powershell-interactive, powershell, output",False,0,False,False,How to use JSON mode with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
,n,,Models > Azure OpenAI in Foundry Models > Responses & chat completions > Additional features,Reproducible output,ai-foundry/openai/how-to/reproducible-output.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/reproducible-output,False,mbullwin,how-to,azure-ai-openai,Learn how to generate reproducible output (preview) with Azure OpenAI.,,,False,,False,True,True,4,"powershell, pyton",False,0,False,True,14,"python, none, powershell-interactive, output, json",False,0,False,False,How to generate reproducible output with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
,y,,Models > Azure OpenAI in Foundry Models > Embeddings,Embeddings basics,ai-foundry/openai/how-to/embeddings.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/embeddings,False,mbullwin,how-to,azure-ai-openai,Learn how to generate embeddings with Azure OpenAI,,,False,,False,True,True,5,"go, python-new, PowerShell, csharp, console",False,0,False,True,10,"console, none, python, csharp, go, powershell-interactive",False,0,False,False,How to generate embeddings with Azure OpenAI in Azure AI Foundry Models,mrbullwinkle
