Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,ms.service,description,pivot_id,has_pivots,pivot_groups,hub-only,file_found,Notes,NextGen?,pivot_ai_foundry,pivot_ai_foundry_portal,pivot_azcli,pivot_azportal,pivot_azpowershell,pivot_azure_ai_foundry,pivot_azure_ai_model_categories,pivot_azure_ai_studio_sdk_cli,pivot_azure_direct_others,pivot_azure_openai,pivot_bicep,pivot_cli,pivot_csharp,pivot_fdp_project,pivot_foundry_portal,pivot_hub_project,pivot_java,pivot_javascript,pivot_language_studio,pivot_portal,pivot_programming_language_bicep,pivot_programming_language_cli,pivot_programming_language_cpp,pivot_programming_language_csharp,pivot_programming_language_dotnet,pivot_programming_language_foundry_portal,pivot_programming_language_go,pivot_programming_language_java,pivot_programming_language_javascript,pivot_programming_language_objectivec,pivot_programming_language_powershell,pivot_programming_language_python,pivot_programming_language_python_azure,pivot_programming_language_rest,pivot_programming_language_ruby,pivot_programming_language_spring,pivot_programming_language_studio,pivot_programming_language_swift,pivot_programming_language_typescript,pivot_ps,pivot_python,pivot_python_sdk,pivot_rest,pivot_rest_api,pivot_speech_studio,pivot_typescript,pivot_web_portal
Models > Azure OpenAI in Foundry Models,Upgrade from Azure OpenAI Service,ai-foundry/how-to/upgrade-azure-openai.md,https://learn.microsoft.com/azure/ai-foundry/how-to/upgrade-azure-openai,False,sgilley,how-to,azure-ai-foundry,"Upgrade seamlessly from Azure OpenAI to Azure AI Foundry and unlock advanced capabilities like a broader model catalog, agents service, and evaluation tools.",,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models,Quotas and limits,ai-foundry/openai/quotas-limits.md,https://learn.microsoft.com/azure/ai-foundry/openai/quotas-limits,False,mbullwin,conceptual,azure-ai-openai,This article features detailed descriptions and best practices on the quotas and limits for Azure OpenAI.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models,Deployment types,ai-foundry/openai/how-to/deployment-types.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/deployment-types,False,mbullwin,how-to,azure-ai-openai,"Learn how to use Azure AI Foundry deployment types including Global Standard, Standard, and Provisioned.",,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models,Azure OpenAI Models,ai-foundry/openai/concepts/models.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/models,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models,Model retirements,ai-foundry/openai/concepts/model-retirements.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/model-retirements,False,mbullwin,conceptual,azure-ai-openai,Learn about model deprecations and retirements in Azure OpenAI.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models,What's new,ai-foundry/openai/whats-new.md,https://learn.microsoft.com/azure/ai-foundry/openai/whats-new,False,mbullwin,whats-new,azure-ai-openai,Learn about the latest news and features updates for Azure OpenAI.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models,Programming languages/SDKs,ai-foundry/openai/supported-languages.md,https://learn.microsoft.com/azure/ai-foundry/openai/supported-languages,False,mbullwin,conceptual,azure-ai-openai,Programming language support for Azure OpenAI.,openai-supported-languages,True,"programming-language-dotnet, programming-language-go, programming-language-java, programming-language-javascript, programming-language-python",False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models,API lifecycle,ai-foundry/openai/api-version-lifecycle.md,https://learn.microsoft.com/azure/ai-foundry/openai/api-version-lifecycle,False,mbullwin,conceptual,azure-ai-openai,Learn more about API version retirement in Azure OpenAI.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models,Azure OpenAI in Azure Government,ai-foundry/openai/azure-government.md,https://learn.microsoft.com/azure/ai-foundry/openai/azure-government,False,chaparker,how-to,azure-ai-openai,Learn how to use Azure OpenAI in the Azure Government cloud.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Audio generation,ai-foundry/openai/audio-completions-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/audio-completions-quickstart,False,pafarley,how-to,azure-ai-openai,Walkthrough on how to get started with audio generation using Azure OpenAI.,audio-completions-quickstart,True,"ai-foundry-portal, programming-language-javascript, programming-language-python, programming-language-typescript, rest-api",False,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Chat,ai-foundry/openai/chatgpt-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/chatgpt-quickstart,False,mbullwin,quickstart,azure-ai-openai,Get answers using Azure OpenAI chat completions in Azure AI Foundry Models. Learn how to ask questions and get AI responses with GPT models and API integration.,openai-quickstart-new,True,"programming-language-studio, programming-language-csharp, programming-language-go, programming-language-java, programming-language-javascript, programming-language-powershell, programming-language-python, rest-api, programming-language-spring, programming-language-typescript",False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Vision-enabled chats,ai-foundry/openai/gpt-v-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/gpt-v-quickstart,False,pafarley,quickstart,azure-ai-openai,Use this article to get started using Azure OpenAI to deploy and use the GPT-4 Turbo with Vision model or other vision-enabled models.,openai-quickstart-gpt-v,True,"ai-foundry-portal, programming-language-dotnet, programming-language-javascript, programming-language-python, rest-api, programming-language-typescript",False,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Image generation,ai-foundry/openai/dall-e-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/dall-e-quickstart,False,pafarley,quickstart,azure-ai-openai,"Learn how to get started generating images with Azure OpenAI by using the Python SDK, the REST APIs, or Azure AI Foundry portal.",openai-quickstart-dall-e,True,"programming-language-studio, programming-language-csharp, programming-language-go, programming-language-java, programming-language-javascript, programming-language-powershell, programming-language-python, rest-api, programming-language-typescript",False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Video generation,ai-foundry/openai/video-generation-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/video-generation-quickstart,False,pafarley,quickstart,azure-ai-openai,Learn how to get started generating video clips with Azure OpenAI.,openai-video-generation,True,"ai-foundry-portal, rest-api",False,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Use your data,ai-foundry/openai/use-your-data-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/use-your-data-quickstart,False,aahi,quickstart,azure-ai-openai,Use this article to import and use your data in Azure OpenAI.,openai-use-your-data,True,"ai-foundry-portal, programming-language-csharp, programming-language-go, programming-language-javascript, programming-language-powershell, programming-language-python, rest-api, programming-language-spring, programming-language-typescript",False,True,,n,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
Models > Azure OpenAI in Foundry Models > Quickstarts,Realtime API for speech and audio,ai-foundry/openai/realtime-audio-quickstart.md,https://learn.microsoft.com/azure/ai-foundry/openai/realtime-audio-quickstart,False,pafarley,how-to,azure-ai-openai,Learn how to use GPT Realtime API for speech and audio with Azure OpenAI.,openai-portal-js-python-ts,True,"ai-foundry-portal, programming-language-javascript, programming-language-python, programming-language-typescript",False,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
